序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
5012,688568,中科星图,59.84,-1.06,-0.64,78261.0,467486944.0,2.3,60.45,59.06,59.89,60.48,0.6,0.97,1555.22,12.79,48355442094.0,48355442094.0,-0.05,-0.05,25.58,1.42
5013,688795,摩尔线程-U,552.5,-1.07,-6.0,12021.0,663121333.0,2.76,559.01,543.61,547.69,558.5,0.57,4.09,-253.53,22.71,259690589893.0,16233768265.0,0.0,0.11,-18.37,-6.02
5014,600901,江苏金租,6.48,-1.07,-0.07,292205.0,189682801.0,3.05,6.62,6.42,6.54,6.55,0.75,0.5,11.51,1.5,37531294473.0,37522131753.0,-0.15,0.15,6.93,5.88
5015,688027,国盾量子,552.0,-1.07,-5.98,24583.0,1347297950.0,3.62,558.88,538.68,539.5,557.98,1.0,3.06,10530.46,17.5,56779272552.0,44366652240.0,0.09,-0.17,6.39,9.57
5016,300782,卓胜微,86.07,-1.07,-0.93,166389.0,1422368822.01,3.28,86.85,84.0,86.01,87.0,0.46,3.71,-171.79,4.65,46042561052.0,38580664046.0,0.01,-0.16,16.63,5.63
5017,002273,水晶光电,23.16,-1.07,-0.25,276197.0,639231262.45,3.29,23.54,22.77,23.0,23.41,0.63,2.03,24.57,3.36,32207042238.0,31548826539.0,0.0,0.04,-4.97,-7.8
5018,920351,华光源海,18.51,-1.07,-0.2,17436.0,32422965.79,4.92,19.22,18.3,19.2,18.71,0.71,4.38,85.04,3.72,1629535976.0,737444693.0,0.0,0.54,-20.22,-20.32
5019,600025,华能水电,10.16,-1.07,-0.11,253231.0,257495034.0,1.75,10.27,10.09,10.2,10.27,0.7,0.14,18.83,2.76,189291917651.0,182880000000.0,0.1,0.0,9.96,11.89
5020,920808,曙光数创,70.45,-1.07,-0.76,13660.0,96668157.28,2.65,71.9,70.01,70.18,71.21,0.76,0.7,386.45,18.64,14090000070.0,13707610011.0,-0.01,0.28,-6.96,-0.79
5021,920374,云里物里,19.44,-1.07,-0.21,6516.0,12736486.24,3.87,19.98,19.22,19.36,19.65,0.55,1.91,101.73,5.93,1584709920.0,663167431.0,0.0,-0.41,-20.16,-19.93
5022,605117,德业股份,129.83,-1.08,-1.42,150706.0,1947567892.0,4.46,132.76,126.91,129.1,131.25,0.6,1.66,37.71,12.63,117999804582.0,117999804582.0,0.0,0.06,49.47,50.61
5023,601567,三星医疗,28.3,-1.08,-0.31,194809.0,552529684.0,2.76,28.69,27.9,28.11,28.61,0.7,1.39,19.52,3.2,39767426020.0,39767426020.0,0.0,0.07,22.3,22.94
5024,600483,福能股份,10.85,-1.09,-0.12,292363.0,317186229.0,2.37,10.97,10.71,10.91,10.97,0.72,1.05,11.37,1.15,30164495130.0,30164495130.0,0.0,0.09,9.71,14.57
5025,688737,中自科技,26.24,-1.09,-0.29,17582.0,46226644.0,3.73,26.84,25.85,26.14,26.53,0.65,1.47,-55.83,1.77,3137372716.0,3137372716.0,0.0,0.15,17.14,16.93
5026,002990,盛视科技,28.76,-1.1,-0.32,54206.0,155487910.0,4.47,29.46,28.16,28.45,29.08,0.74,4.04,92.13,3.08,7530867489.0,3856583359.0,0.1,-0.03,4.85,1.59
5027,000921,海信家电,22.23,-1.11,-0.25,68299.0,151127707.64,2.0,22.38,21.93,22.22,22.48,0.72,0.74,8.21,1.82,30785463831.0,20409862352.0,0.05,-0.09,-11.26,-10.4
5028,002244,滨江集团,9.8,-1.11,-0.11,194074.0,190536951.61,2.32,9.95,9.72,9.83,9.91,0.92,0.72,9.55,1.03,30492150122.0,26321813777.0,0.0,-0.1,-0.61,-2.49
5029,920454,同心传动,13.4,-1.11,-0.15,15489.0,20622924.04,2.51,13.55,13.21,13.55,13.55,1.0,2.45,51.35,4.28,1408340000.0,846600275.0,0.37,0.53,-20.1,-19.33
5030,601628,中国人寿,37.32,-1.11,-0.42,249324.0,929412811.0,1.78,37.59,36.92,37.31,37.74,0.94,0.12,6.85,1.77,1054838790600.0,777134139600.0,-0.03,0.0,-19.79,-17.98
5031,603773,沃格光电,35.4,-1.12,-0.4,79266.0,281958466.0,4.86,36.44,34.7,35.12,35.8,0.8,3.53,-89.1,6.82,7952915608.0,7950154408.0,-0.08,-0.25,10.73,0.06
5032,603021,ST华鹏,7.09,-1.12,-0.08,94010.0,67196513.0,2.23,7.24,7.08,7.11,7.17,0.69,2.94,-17.71,-55.4,2268431816.0,2268431816.0,0.14,-0.14,56.86,51.82
5033,603130,云中马,39.63,-1.12,-0.45,22589.0,90161274.0,3.09,40.74,39.5,39.98,40.08,0.61,1.64,52.11,3.84,5449687746.0,5449687746.0,0.0,0.05,-16.13,-30.04
5034,603655,朗博科技,37.83,-1.12,-0.43,14921.0,56245221.0,2.64,38.26,37.25,38.0,38.26,0.48,1.41,92.39,7.23,4009980000.0,4009980000.0,0.05,0.08,2.83,-9.5
5035,688667,菱电电控,97.55,-1.13,-1.11,7367.0,71559908.0,4.07,98.6,94.58,95.82,98.66,0.64,1.4,38.15,2.88,5140441830.0,5140441830.0,-0.13,-0.15,45.49,38.53
5036,600398,海澜之家,6.09,-1.14,-0.07,250926.0,153429132.0,1.79,6.17,6.06,6.14,6.16,0.67,0.52,13.5,1.6,29248871103.0,29248871103.0,-0.16,0.16,-0.49,0.66
5037,600125,铁龙物流,6.85,-1.15,-0.08,384076.0,262663169.0,2.45,6.94,6.77,6.89,6.93,0.89,2.94,12.25,1.16,8942824837.0,8942824837.0,-0.15,-0.15,6.7,6.37
5038,300661,圣邦股份,71.27,-1.16,-0.84,171008.0,1218102390.49,4.6,72.62,69.3,70.88,72.11,0.68,2.88,96.25,8.98,44048160157.0,42245294424.0,-0.14,0.03,9.33,3.83
5039,688103,国力电子,53.66,-1.16,-0.63,16862.0,91022113.0,2.03,54.61,53.51,53.99,54.29,1.29,1.77,72.44,4.52,5114632467.0,5114632467.0,0.0,-0.26,-11.99,-11.44
5040,600060,海信视像,21.36,-1.16,-0.25,111058.0,237138503.0,3.33,21.69,20.97,21.41,21.61,1.18,0.85,12.84,1.36,27874207345.0,27771603881.0,-0.09,-0.05,-12.39,-12.03
5041,601000,唐山港,4.27,-1.16,-0.05,360073.0,154736131.0,1.85,4.35,4.27,4.31,4.32,1.06,0.61,12.66,1.18,25303715182.0,25303715182.0,0.0,0.0,11.2,11.2
5042,300153,科泰电源,26.13,-1.17,-0.31,134039.0,347544973.75,3.33,26.38,25.5,26.07,26.44,0.88,4.21,164.28,9.2,8361600000.0,8317965983.0,0.08,0.0,-11.72,-10.11
5043,002692,远程股份,5.91,-1.17,-0.07,763232.0,447732545.1,5.02,5.98,5.68,5.88,5.98,2.38,10.63,64.45,3.49,4244242860.0,4241660042.0,0.51,0.34,15.66,16.34
5044,600018,上港集团,5.06,-1.17,-0.06,539176.0,273287387.0,1.76,5.12,5.03,5.1,5.12,0.89,0.23,8.79,0.84,117796600150.0,117628394851.0,-0.2,0.0,-8.33,-5.77
5045,000338,潍柴动力,23.5,-1.18,-0.28,2989690.0,6748424176.3,10.43,23.88,21.4,21.5,23.78,2.62,5.98,18.73,2.2,204741331756.0,117582086017.0,0.04,-0.09,32.84,36.63
5046,000004,*ST国华,5.04,-1.18,-0.06,54972.0,27718757.6,3.53,5.13,4.95,5.0,5.1,0.53,4.35,-18.47,18.06,667196621.0,636490351.0,0.0,0.2,-50.97,-54.51
5047,600183,生益科技,54.75,-1.19,-0.66,373639.0,2040239610.0,3.75,55.66,53.58,54.66,55.41,0.76,1.56,39.89,7.96,132994277843.0,131098959534.0,0.02,0.04,-17.05,-23.33
5048,603211,晋拓股份,24.0,-1.19,-0.29,73958.0,176081955.0,4.98,24.36,23.15,23.52,24.29,0.55,2.72,87.55,5.31,6523392000.0,6523392000.0,0.17,0.04,16.9,6.43
5049,603936,博敏电子,13.33,-1.19,-0.16,330411.0,439003755.0,5.34,13.62,12.9,13.17,13.49,0.74,5.24,157.05,1.92,8403205393.0,8403205393.0,0.08,-0.22,16.42,4.96
5050,002050,三花智控,43.35,-1.19,-0.52,675599.0,2921087646.86,2.39,43.75,42.7,43.0,43.87,0.77,1.83,44.9,5.75,182417404082.0,159709963056.0,0.0,0.07,-3.15,-21.45
5051,600118,中国卫星,77.75,-1.19,-0.94,230711.0,1789481453.0,2.59,78.58,76.54,77.0,78.69,0.76,1.95,4655.46,14.48,91938530246.0,91938530246.0,0.0,0.08,29.35,-18.11
5052,301282,金禄电子,33.01,-1.2,-0.4,72577.0,239214720.16,3.68,33.53,32.3,32.78,33.41,0.61,6.17,60.88,2.92,4989130344.0,3881386970.0,-0.06,-0.03,14.78,13.59
5053,002899,英派斯,28.8,-1.2,-0.35,18295.0,52833302.32,2.3,29.19,28.52,28.6,29.15,0.46,1.24,62.9,2.44,4256552909.0,4256552909.0,0.0,-0.1,13.12,5.22
5054,601018,宁波港,4.12,-1.2,-0.05,474909.0,195847120.0,2.4,4.18,4.08,4.16,4.17,0.88,0.24,15.51,0.99,80152080204.0,80152080204.0,0.0,0.24,11.65,13.5
5055,603606,东方电缆,57.75,-1.2,-0.7,203072.0,1171366370.0,4.57,58.95,56.28,57.45,58.45,1.35,2.95,31.24,4.79,39715562502.0,39715562502.0,0.03,0.17,-8.61,-3.35
5056,600876,凯盛新能,10.68,-1.2,-0.13,92086.0,98586600.0,3.15,10.9,10.56,10.8,10.81,0.75,2.33,-8.67,2.02,6895808605.0,4225808605.0,0.09,0.09,9.43,8.32
5057,603323,苏农银行,4.89,-1.21,-0.06,288717.0,141336565.0,1.82,4.94,4.85,4.93,4.95,0.77,1.43,4.83,0.52,9870667627.0,9870667627.0,-0.2,0.0,-4.86,-3.17
5058,301603,乔锋智能,69.63,-1.21,-0.85,20483.0,142862729.62,1.97,70.39,69.0,69.82,70.48,0.9,5.43,24.52,3.51,8408518800.0,2627313975.0,-0.01,-0.06,-5.2,-7.9
5059,002243,力合科创,8.94,-1.22,-0.11,178717.0,159190920.27,3.65,9.05,8.72,8.89,9.05,1.12,1.48,61.2,1.48,10822801718.0,10765032073.0,0.11,0.0,-5.4,-10.15
5060,920299,灿能电力,24.19,-1.22,-0.3,25185.0,60755217.42,3.92,24.6,23.64,24.47,24.49,0.71,5.55,86.72,7.51,2179743386.0,1098583165.0,-0.04,0.0,8.14,20.29
5061,000592,平潭发展,10.56,-1.22,-0.13,1626434.0,1730596804.53,2.71,10.8,10.51,10.55,10.69,0.65,8.49,489.9,10.64,20399606220.0,20223376261.0,-0.09,0.0,-19.33,-31.43
5062,002611,东方精工,17.7,-1.23,-0.22,400035.0,706320566.32,2.06,17.8,17.43,17.53,17.92,0.81,3.99,29.71,3.73,21545968218.0,17733686375.0,0.06,-0.06,-0.17,-7.91
5063,600008,首创环保,3.21,-1.23,-0.04,1027248.0,329937604.0,2.15,3.25,3.18,3.23,3.25,0.78,1.4,12.32,1.13,23563296073.0,23563296073.0,0.0,0.31,8.08,8.45
5064,601038,一拖股份,12.84,-1.23,-0.16,136642.0,172855374.0,3.92,12.89,12.38,12.81,13.0,1.37,1.87,17.77,1.88,14427605331.0,9395095731.0,-0.16,-0.08,-9.45,-9.39
5065,001872,招商港口,22.39,-1.24,-0.28,28072.0,62499399.5,2.65,22.65,22.05,22.5,22.67,0.55,0.12,10.95,0.88,55567344934.0,51539486256.0,0.0,-0.04,12.63,15.83
5066,301307,美利信,39.16,-1.24,-0.49,78150.0,307709395.24,8.15,41.33,38.1,39.34,39.65,0.67,7.17,-28.8,2.89,8247096000.0,4268112622.0,-0.03,-0.23,7.29,13.24
5067,603215,比依股份,19.71,-1.25,-0.25,29129.0,57593933.0,1.95,20.01,19.62,19.95,19.96,0.86,1.56,38.48,3.08,3704288550.0,3690271370.0,0.1,0.15,-4.97,-10.57
5068,300857,协创数据,212.58,-1.25,-2.69,78474.0,1667419639.05,3.14,215.35,208.6,210.11,215.27,0.41,2.28,63.19,16.76,73578353074.0,73125462013.0,-0.32,-0.16,57.29,26.03
5069,000557,西部创业,4.7,-1.26,-0.06,115911.0,54551622.35,1.89,4.76,4.67,4.71,4.76,0.65,0.8,17.45,1.08,6854361255.0,6852206131.0,0.0,-0.21,-4.08,-5.62
5070,600345,长江通信,39.3,-1.26,-0.5,120376.0,467499160.0,5.35,39.9,37.77,38.62,39.8,0.76,5.69,584.0,3.68,12953756788.0,8314280372.0,0.18,0.03,36.03,13.39
5071,002278,神开股份,11.72,-1.26,-0.15,174915.0,203679451.38,2.78,11.79,11.46,11.55,11.87,0.81,5.23,90.76,3.63,4571244352.0,3916505755.0,0.0,0.09,1.03,-7.72
5072,603986,兆易创新,258.66,-1.27,-3.34,289773.0,7291597265.0,7.61,260.18,240.25,248.98,262.0,0.93,4.34,125.56,9.49,181347159976.0,172744732347.0,-0.07,-0.09,18.99,20.73
5073,000703,恒逸石化,12.43,-1.27,-0.16,267335.0,333741349.45,3.26,12.66,12.25,12.56,12.59,0.5,0.75,145.34,1.92,44780587992.0,44541258908.0,0.24,0.24,45.38,15.41
5074,300320,海达股份,10.09,-1.27,-0.13,108861.0,110645079.75,2.15,10.3,10.08,10.14,10.22,0.96,2.24,26.11,2.4,6066452987.0,4896975674.0,0.0,0.0,8.26,8.15
5075,920001,纬达光电,15.58,-1.27,-0.2,18435.0,28702426.4,3.17,15.8,15.3,15.5,15.78,0.67,2.08,-122.1,3.35,2393963658.0,1381806092.0,0.0,-0.26,-20.14,-20.02
5076,600641,先导基电,18.71,-1.27,-0.24,360745.0,679776790.0,3.27,19.15,18.53,18.6,18.95,0.74,3.88,699.57,2.14,17412085803.0,17412085803.0,0.05,-0.11,8.15,6.07
5077,688802,沐曦股份-U,598.14,-1.27,-7.67,15250.0,905859139.0,4.61,607.94,580.03,593.0,605.81,0.62,8.41,-303.14,18.18,239315814000.0,10849645310.0,0.15,0.02,-10.4,3.11
5078,605208,永茂泰,13.19,-1.27,-0.17,54022.0,71501722.0,1.87,13.35,13.1,13.34,13.36,0.64,1.64,65.05,2.0,4351908600.0,4351908600.0,0.15,0.15,3.61,-2.87
5079,300448,浩云科技,6.95,-1.28,-0.09,341803.0,239877717.06,3.98,7.18,6.9,6.98,7.04,1.12,7.36,-149.24,3.83,4701793699.0,3228580272.0,-0.14,0.0,-12.69,-11.24
5080,301302,华如科技,27.72,-1.28,-0.36,80338.0,224069447.64,4.02,28.45,27.32,27.53,28.08,0.49,5.78,-23.26,2.75,4320577800.0,3852802800.0,-0.07,0.14,26.4,21.21
5081,920028,新恒泰,17.56,-1.29,-0.23,79789.0,140929947.24,3.49,18.0,17.38,17.87,17.79,0.42,18.75,25.95,2.77,2886161600.0,747337796.0,0.0,-0.34,86.81,86.81
5082,920640,富士达,33.75,-1.29,-0.44,32744.0,109825399.67,3.07,34.06,33.01,33.38,34.19,0.73,1.82,81.52,6.84,6335820000.0,6085527806.0,0.0,0.06,-4.63,-10.29
5083,001376,百通能源,16.78,-1.29,-0.22,184308.0,310450301.5,6.0,17.4,16.38,16.92,17.0,1.18,8.62,43.82,6.61,7733902000.0,3586772202.0,0.06,-0.06,10.47,-0.36
5084,000088,盐 田 港,4.58,-1.29,-0.06,302637.0,138658090.25,1.72,4.62,4.54,4.6,4.64,0.55,0.96,16.51,1.32,23813633725.0,14486056663.0,0.0,0.22,0.66,2.92
5085,002506,协鑫集成,5.33,-1.3,-0.07,6095095.0,3223172626.87,5.0,5.39,5.12,5.25,5.4,0.48,10.43,-42.13,17.52,31182186556.0,31150818706.0,0.0,0.19,107.39,90.36
5086,920046,亿能电力,28.05,-1.3,-0.37,39044.0,109161751.36,2.85,28.34,27.53,28.0,28.42,0.57,6.09,189.08,11.27,2837257500.0,1797367900.0,-0.14,0.07,103.41,108.55
5087,605068,明新旭腾,27.19,-1.31,-0.36,13503.0,36764006.0,2.14,27.62,27.03,27.22,27.55,0.66,0.83,-83.73,2.93,4410177079.0,4410177079.0,0.0,0.07,-5.92,6.34
5088,688328,深科达,37.73,-1.31,-0.5,57209.0,215174027.0,4.68,38.5,36.71,37.13,38.23,0.51,6.06,142.44,4.29,3563836010.0,3563836010.0,0.05,0.13,41.84,29.3
5089,300300,海峡创新,12.71,-1.32,-0.17,669996.0,861916182.94,3.42,13.09,12.65,12.66,12.88,0.67,10.05,-368.76,59.74,8475626158.0,8475086619.0,-0.08,-0.16,-21.78,-15.44
5090,600935,华塑股份,2.98,-1.32,-0.04,1369387.0,408616658.0,3.64,3.04,2.93,2.93,3.02,1.41,3.9,-67.01,1.79,10712319407.0,10452057400.0,-0.33,-0.33,20.65,21.63
5091,000021,深科技,27.49,-1.33,-0.37,783337.0,2128125227.31,5.1,27.95,26.53,26.98,27.86,0.77,4.98,42.88,3.39,43205497440.0,43198588516.0,0.0,0.04,12.71,8.74
5092,688411,海博思创,290.08,-1.33,-3.92,69964.0,2042280700.0,5.48,299.85,283.73,286.5,294.0,0.78,5.28,55.05,10.93,52241230079.0,38457145982.0,0.0,-0.05,11.61,16.01
5093,688610,埃科光电,87.05,-1.33,-1.17,19382.0,169809577.0,3.46,89.05,86.0,88.47,88.22,0.65,4.74,92.36,3.9,5919400000.0,3563180044.0,0.21,0.22,45.33,40.83
5094,600726,华电能源,6.68,-1.33,-0.09,5017501.0,3404731535.0,12.26,7.16,6.33,6.54,6.77,0.97,6.71,148.27,12.84,52821005883.0,49935245869.0,0.0,0.0,170.45,179.5
5095,600905,三峡能源,4.44,-1.33,-0.06,3025449.0,1343113285.0,1.56,4.48,4.41,4.44,4.5,0.67,1.06,22.07,1.42,126929166630.0,126929166630.0,0.0,0.0,7.77,8.56
5096,600686,金龙汽车,17.66,-1.34,-0.24,181021.0,321427486.0,2.63,18.03,17.56,17.68,17.9,0.77,2.52,38.41,3.87,12663057384.0,12663057384.0,-0.11,-0.06,7.03,-0.45
5097,300140,节能环境,7.33,-1.35,-0.1,371145.0,271114758.84,2.15,7.37,7.21,7.26,7.43,0.63,3.64,19.3,1.62,22716161227.0,7477488763.0,0.0,0.14,14.89,8.27
5098,600908,无锡银行,5.83,-1.35,-0.08,172837.0,100979133.0,2.03,5.91,5.79,5.9,5.91,0.73,0.86,5.54,0.57,12794994282.0,11655992837.0,-0.51,-0.17,-2.02,-1.69
5099,688655,迅捷兴,25.46,-1.36,-0.35,73673.0,186659507.0,4.61,25.89,24.7,25.3,25.81,0.63,5.52,-151.75,5.17,3396109400.0,3396109400.0,0.0,-0.08,47.59,48.63
5100,000677,恒天海龙,5.04,-1.37,-0.07,757735.0,380403326.3,3.91,5.12,4.92,4.94,5.11,0.75,8.77,1188.54,8.57,4354448858.0,4354448858.0,0.2,0.0,22.33,14.81
5101,603228,景旺电子,56.59,-1.38,-0.79,165045.0,930579857.0,3.92,57.55,55.3,55.95,57.38,0.86,1.69,44.09,4.37,55730538979.0,55217740771.0,0.02,0.05,-21.46,-22.57
5102,601665,齐鲁银行,5.73,-1.38,-0.08,557564.0,321127701.0,2.24,5.85,5.72,5.79,5.81,0.89,0.91,6.17,0.72,35261517668.0,35261517668.0,-0.35,-0.17,4.56,1.96
5103,688008,澜起科技,135.1,-1.38,-1.89,234873.0,3155339568.0,3.91,136.95,131.59,132.01,136.99,0.73,2.05,73.86,11.99,165119222837.0,154882222987.0,-0.03,0.05,11.65,14.69
5104,300724,捷佳伟创,119.98,-1.38,-1.68,177321.0,2108863403.71,4.35,121.98,116.69,118.0,121.66,0.46,6.16,11.66,3.12,41788074880.0,34519979591.0,-0.01,0.01,33.37,25.5
5105,600381,*ST春天,2.86,-1.38,-0.04,75705.0,21807321.0,4.48,2.94,2.81,2.85,2.9,0.96,1.29,-444.69,1.63,1678993719.0,1678993719.0,0.0,-0.35,-34.25,-35.44
5106,301667,纳百川,90.93,-1.39,-1.28,60639.0,551454557.02,4.97,93.3,88.72,90.0,92.21,0.61,26.96,130.65,11.07,10154116728.0,2045421157.0,0.08,-0.08,-20.93,13.31
5107,300231,银信科技,12.03,-1.39,-0.17,344051.0,420231488.46,4.92,12.57,11.97,12.0,12.2,0.69,7.74,76.09,3.29,5344830342.0,5344555878.0,0.0,0.0,19.35,14.25
5108,300376,易事特,6.39,-1.39,-0.09,256273.0,163937829.43,2.93,6.48,6.29,6.33,6.48,0.86,1.1,118.37,2.22,14877456642.0,14872309017.0,-0.16,0.0,7.04,-1.54
5109,688102,斯瑞新材,35.08,-1.41,-0.5,118838.0,413782499.0,4.24,35.5,33.99,34.7,35.58,0.84,1.62,176.8,14.32,27275885950.0,25812186385.0,0.06,-0.09,6.53,-9.35
5110,600674,川投能源,15.41,-1.41,-0.22,279468.0,430724993.0,2.37,15.65,15.28,15.56,15.63,0.8,0.57,13.35,1.69,75117691219.0,75117691219.0,-0.06,-0.13,8.6,10.86
5111,600925,苏能股份,4.87,-1.42,-0.07,290482.0,141822555.0,2.63,4.96,4.83,4.9,4.94,0.84,1.81,133.86,2.18,33548888889.0,7821456614.0,0.0,0.0,6.56,7.27
5112,920010,凯添燃气,13.92,-1.42,-0.2,199331.0,281444770.48,7.01,14.65,13.66,13.83,14.12,0.76,11.48,101.59,4.72,3264240000.0,2417117214.0,-0.22,-0.57,20.1,26.78
5113,301668,昊创瑞通,53.33,-1.42,-0.77,22136.0,117830798.06,3.07,53.98,52.32,53.2,54.1,0.64,9.1,47.67,5.61,5866300000.0,1297442798.0,0.04,0.04,10.09,12.25
5114,002077,大港股份,16.52,-1.43,-0.24,300365.0,487546413.62,5.73,16.66,15.7,16.35,16.76,0.79,5.18,118.89,2.86,9587357435.0,9587357435.0,-0.06,0.06,12.92,11.1
5115,301595,太力科技,58.59,-1.43,-0.85,10561.0,61898610.64,4.76,60.2,57.37,58.66,59.44,0.85,4.33,89.53,7.12,6344125200.0,1427428170.0,0.0,-0.29,52.18,19.45
5116,920339,恒太照明,8.2,-1.44,-0.12,19242.0,15781241.4,2.28,8.29,8.1,8.21,8.32,1.79,1.27,45.33,2.99,1805671160.0,1239652507.0,0.24,0.74,-19.21,-17.17
5117,300342,天银机电,50.0,-1.44,-0.73,531061.0,2661341528.7,6.11,51.75,48.65,48.65,50.73,0.83,12.68,656.72,13.55,21251755650.0,20939943150.0,-0.02,-0.62,90.4,50.92
5118,688678,福立旺,26.52,-1.45,-0.39,130260.0,345809487.0,5.5,27.4,25.92,26.45,26.91,0.89,4.52,138.3,3.75,7635988862.0,7635988862.0,0.15,0.04,14.95,9.68
5119,688371,菲沃泰,19.59,-1.46,-0.29,26190.0,51193424.0,3.87,19.98,19.21,19.45,19.88,1.08,0.78,216.71,3.33,6571903454.0,6571903454.0,-0.05,0.05,3.05,6.06
5120,601033,永兴股份,16.17,-1.46,-0.24,89933.0,144986739.0,2.5,16.34,15.93,16.22,16.41,1.04,3.75,16.91,1.35,14553000000.0,3880800000.0,-0.06,0.06,7.37,6.87
5121,002060,广东建工,4.01,-1.47,-0.06,479073.0,192040496.22,2.21,4.06,3.97,4.02,4.07,0.86,3.07,20.22,1.09,15055116900.0,6266886787.0,0.0,0.0,8.97,11.39
5122,920493,并行科技,145.82,-1.47,-2.18,13947.0,203990401.89,2.32,148.06,144.62,145.0,148.0,0.68,3.18,399.19,19.98,8706825437.0,6386398047.0,-0.12,0.03,8.96,10.01
5123,003005,竞业达,18.7,-1.48,-0.28,40630.0,76364607.16,1.74,18.98,18.65,18.84,18.98,1.04,3.2,-96.56,2.41,4326968522.0,2374492452.0,0.0,0.11,-6.92,-8.29
5124,600875,东方电气,36.14,-1.5,-0.55,561350.0,2041242272.0,3.73,37.0,35.63,36.28,36.69,0.54,2.48,31.6,2.81,124985142182.0,81798068743.0,0.03,-0.08,46.32,48.85
5125,000951,中国重汽,22.4,-1.5,-0.34,136427.0,305368623.69,3.3,22.72,21.97,22.3,22.74,0.7,1.16,15.8,1.63,26317073664.0,26317073664.0,0.04,-0.09,33.17,32.54
5126,688307,中润光学,75.1,-1.51,-1.15,95895.0,714409327.0,9.25,78.45,71.4,74.21,76.25,0.77,10.8,105.75,7.38,6666927400.0,6666927400.0,-0.86,-0.83,66.96,73.8
5127,920158,长江能科,16.97,-1.51,-0.26,32635.0,55449825.85,2.61,17.23,16.78,17.23,17.23,0.6,8.56,44.14,4.3,2419582600.0,647225618.0,-0.12,0.0,8.85,10.41
5128,000883,湖北能源,5.22,-1.51,-0.08,859567.0,450161968.29,3.21,5.34,5.17,5.24,5.3,0.93,1.33,19.49,0.99,36954403429.0,33823436070.0,0.0,-0.19,13.23,14.98
5129,002896,中大力德,77.1,-1.52,-1.19,77902.0,598626803.77,3.64,77.8,74.95,75.0,78.29,0.75,3.96,198.64,12.68,15151897857.0,15151897857.0,0.06,0.12,-5.92,-13.72
5130,600683,京投发展,10.33,-1.53,-0.16,368053.0,377473288.0,4.86,10.53,10.02,10.29,10.49,0.67,4.97,-15.36,-59.18,7652232577.0,7652232577.0,0.0,-0.1,142.49,141.92
5131,002807,江阴银行,4.52,-1.53,-0.07,391196.0,177789848.45,2.18,4.6,4.5,4.57,4.59,0.72,1.59,6.53,0.58,11125495406.0,11110234160.0,0.0,0.0,-3.21,-1.09
5132,000801,四川九洲,13.41,-1.54,-0.21,192790.0,258081968.93,2.5,13.55,13.21,13.48,13.62,1.07,1.9,104.49,4.66,13628915018.0,13628915018.0,0.07,-0.07,-20.65,-20.93
5133,300164,通源石油,17.23,-1.54,-0.27,1288060.0,2210629141.84,4.74,17.6,16.77,17.17,17.5,0.81,22.09,135.25,6.96,10139142178.0,10048721705.0,0.12,-0.17,217.9,212.14
5134,920876,慧为智能,23.01,-1.54,-0.36,10018.0,23292211.78,2.35,23.56,23.01,23.35,23.37,0.81,2.55,223.62,5.75,1476796964.0,903102209.0,-0.22,-0.35,-9.37,-9.12
5135,601577,长沙银行,9.51,-1.55,-0.15,178312.0,170331953.0,1.86,9.67,9.49,9.63,9.66,0.97,0.44,4.37,0.55,38244976201.0,38236701274.0,-0.11,0.0,-1.76,-1.96
5136,601107,四川成渝,6.34,-1.55,-0.1,136317.0,86721087.0,3.11,6.49,6.29,6.4,6.44,0.9,0.63,11.19,1.15,19388100400.0,13711771600.0,-0.16,0.16,1.28,4.28
5137,600238,*ST椰岛,5.08,-1.55,-0.08,56464.0,28712350.0,1.74,5.15,5.06,5.06,5.16,0.76,1.27,-248.23,22.43,2276856000.0,2261979626.0,-0.2,0.0,-24.07,-19.75
5138,002913,奥士康,46.41,-1.55,-0.73,57997.0,268284988.91,4.31,47.2,45.17,46.31,47.14,0.78,1.92,39.11,3.34,14728700991.0,14001127244.0,0.0,0.06,11.29,8.59
5139,301012,扬电科技,29.63,-1.56,-0.47,91214.0,270485197.6,2.92,30.16,29.28,29.37,30.1,0.67,4.63,126.21,5.0,5835929600.0,5835929600.0,0.03,0.1,15.97,12.02
5140,688047,龙芯中科,137.55,-1.56,-2.18,50280.0,688067590.0,3.66,139.01,133.9,134.0,139.73,0.92,1.25,-121.58,22.01,55157550000.0,55157550000.0,-0.13,-0.03,1.36,4.12
5141,003018,金富科技,27.78,-1.56,-0.44,144679.0,397772265.0,5.07,28.13,26.7,27.94,28.22,1.77,14.77,57.98,4.53,7222800000.0,2721854537.0,0.11,0.07,59.75,59.47
5142,301365,矩阵股份,28.0,-1.58,-0.45,55049.0,154762005.98,3.8,28.65,27.57,28.45,28.45,0.5,5.43,54.91,2.89,5040000000.0,2838705856.0,-0.07,-0.14,9.63,17.45
5143,002384,东山精密,102.65,-1.58,-1.65,635680.0,6447597138.77,4.91,103.95,98.83,100.0,104.3,0.81,4.59,115.27,8.82,188014513160.0,142305924866.0,0.01,-0.11,26.25,21.26
